date,driver_number,meeting_key,recording_url,session_key
2023-03-05 15:37:32.354000,27,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/NICHUL01_27_20230305_153709.mp3,7953
2023-03-05 15:39:11.821000,22,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/YUKTSU01_22_20230305_153903.mp3,7953
2023-03-05 15:40:20.851000,20,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/KEVMAG01_20_20230305_154004.mp3,7953
2023-03-05 15:42:32.223000,1,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/MAXVER01_1_20230305_154159.mp3,7953
2023-03-05 15:42:32.645000,16,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/CHALEC01_16_20230305_154208.mp3,7953
2023-03-05 15:42:32.778000,31,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/ESTOCO01_31_20230305_154224.mp3,7953
2023-03-05 15:42:32.989000,55,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/CARSAI01_55_20230305_154226.mp3,7953
2023-03-05 15:42:33.036000,31,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/ESTOCO01_31_20230305_154227.mp3,7953
2023-03-05 15:42:33.178000,16,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/CHALEC01_16_20230305_154229.mp3,7953
2023-03-05 15:42:33.286000,10,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/PIEGAS01_10_20230305_154231.mp3,7953
2023-03-05 15:43:07.629000,31,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/ESTOCO01_31_20230305_154233.mp3,7953
2023-03-05 15:43:08.020000,24,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/GUAZHO01_24_20230305_154237.mp3,7953
2023-03-05 15:43:08.176000,24,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/GUAZHO01_24_20230305_154252.mp3,7953
2023-03-05 15:44:48.924000,14,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/FERALO01_14_20230305_154411.mp3,7953
2023-03-05 15:48:09.311000,16,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/CHALEC01_16_20230305_154746.mp3,7953
2023-03-05 15:50:22.605000,27,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/NICHUL01_27_20230305_154950.mp3,7953
